location_id,location_name,sex_id,age_group_id,age_group_name,sex_name,year_id,measure_id,measure_name,metric_name,Population,upper,lower,Proportion of the population considered current smokers (currently use any smoked tobacco product on a daily or occasional basis),"Proportion of the population with unsafe water exposure, unimproved & untreated (mean value directly from IHME)","Proportion of the population with unsafe sanitation exposure, unimproved & untreated (mean value directly from IHME)","Physical activity represented by Metabolic Equivalent, METs (ratio of the working metabolic rate to the resting metabolic rate; one MET is equivalent to 1 kcal/kg/hour) (mean average value directly from IHME)",Proportion of the population exposed to household air pollution from solid fuels (mean value directly from IHME),"Daily alcohol consumption in current drinkers, per day over a 12-month period (mean average value g/day directly from IHME)",High blood pressure measured through brachial systolic blood pressure level (mean average value mmHg directly from IHME),High body-mass index level (obesity defined as a BMI greater than 20 to 25 kg/m2 for adults) (mean value directly from IHME),High cholesterol measured through blood concentration of low-density lipoprotein (LDL) in units of mmol/L (mean average value directly from IHME),"Proportion of the population exposed to high occupational particulate matter, gases and fumes (mean value directly from IHME)"
4773,Santa Catarina,1,15,50 to 54,Male,2017,44,Population,Number,"224,516.50","262,904.74","190,648.93",0.16,0.02,0.10,"3,257.35",0.08,13.12,136.76,27.68,3.53,0.09
4773,Santa Catarina,1,16,55 to 59,Male,2017,44,Population,Number,"192,639.89","225,641.30","163,658.16",0.15,0.02,0.10,"3,105.08",0.08,12.65,139.35,27.66,3.52,0.09
4773,Santa Catarina,1,17,60 to 64,Male,2017,44,Population,Number,"149,552.02","175,277.79","127,071.28",0.12,0.02,0.10,"2,729.61",0.08,11.75,141.76,27.57,3.46,0.10
4773,Santa Catarina,1,18,65 to 69,Male,2017,44,Population,Number,"110,060.43","128,954.25","93,440.07",0.10,0.02,0.10,"2,445.21",0.08,10.44,141.79,27.43,3.37,0.11
4773,Santa Catarina,1,19,70 to 74,Male,2017,44,Population,Number,"73,871.99","86,472.40","62,671.04",0.07,0.02,0.10,"2,347.02",0.08,9.12,141.99,26.95,3.34,0.11
4773,Santa Catarina,1,20,75 to 79,Male,2017,44,Population,Number,"45,806.73","53,606.80","38,844.63",0.05,0.02,0.10,"2,221.42",0.08,8.16,141.60,26.55,3.32,0.10
4773,Santa Catarina,1,30,80 to 84,Male,2017,44,Population,Number,"25,468.61","29,783.03","21,589.60",0.05,0.02,0.10,"2,169.60",0.08,7.56,143.80,25.46,3.26,0.09
4773,Santa Catarina,1,31,85 to 89,Male,2017,44,Population,Number,"11,858.74","13,865.76","10,044.83",0.05,0.02,0.10,"2,169.60",0.08,6.96,141.01,25.46,3.24,0.08
4773,Santa Catarina,1,32,90 to 94,Male,2017,44,Population,Number,"4,171.81","4,871.17","3,533.02",0.05,0.02,0.10,"2,169.60",0.08,6.36,139.14,25.46,3.25,0.07
4773,Santa Catarina,1,235,95 plus,Male,2017,44,Population,Number,"1,004.39","1,170.50",849.13,0.05,0.02,0.10,"2,169.60",0.08,5.75,137.99,25.46,3.17,0.06
4773,Santa Catarina,1,42,Neonatal,Male,2017,44,Population,Number,"3,006.65","3,521.43","2,535.31",,,,,,,,,,
4773,Santa Catarina,1,164,Birth,Male,2017,44,Population,Number,"39,134.95","43,983.08","35,103.58",,,,,,0.32,,,,
4773,Santa Catarina,2,2,Early Neonatal,Female,2017,44,Population,Number,718.85,841.93,606.15,,0.02,0.10,,0.08,0.39,,,,
4773,Santa Catarina,2,3,Late Neonatal,Female,2017,44,Population,Number,"2,150.19","2,518.32","1,813.07",,0.02,0.10,,0.08,0.40,,,,
4773,Santa Catarina,2,4,Post Neonatal,Female,2017,44,Population,Number,"34,720.68","40,665.02","29,278.37",,0.02,0.10,,0.08,0.49,,,,
4773,Santa Catarina,2,5,1 to 4,Female,2017,44,Population,Number,"161,300.05","188,314.57","136,286.05",,0.02,0.10,,0.08,0.95,,,,
4773,Santa Catarina,2,6,5 to 9,Female,2017,44,Population,Number,"216,335.96","252,583.05","183,083.34",,0.02,0.10,,0.08,1.78,,,,
4773,Santa Catarina,2,7,10 to 14,Female,2017,44,Population,Number,"230,814.37","269,523.90","195,514.86",0.06,0.02,0.10,,0.08,2.70,,,,
4773,Santa Catarina,2,8,15 to 19,Female,2017,44,Population,Number,"255,402.98","298,281.90","216,434.04",0.03,0.02,0.10,,0.08,5.55,,,,0.01
4773,Santa Catarina,2,9,20 to 24,Female,2017,44,Population,Number,"281,441.33","328,745.41","238,580.00",0.10,0.02,0.10,,0.08,8.09,,24.21,,0.02
4773,Santa Catarina,2,10,25 to 29,Female,2017,44,Population,Number,"294,946.51","344,712.36","250,145.30",0.11,0.02,0.10,"2,261.01",0.08,8.40,117.65,24.91,2.99,0.02
4773,Santa Catarina,2,11,30 to 34,Female,2017,44,Population,Number,"303,206.56","354,740.85","257,271.55",0.11,0.02,0.10,"2,290.03",0.08,8.47,118.45,25.83,3.09,0.03
4773,Santa Catarina,2,12,35 to 39,Female,2017,44,Population,Number,"282,361.28","330,730.53","239,698.99",0.11,0.02,0.10,"2,334.30",0.08,8.30,119.76,25.89,3.20,0.03
4773,Santa Catarina,2,13,40 to 44,Female,2017,44,Population,Number,"252,306.67","295,597.28","214,206.10",0.12,0.02,0.10,"2,443.96",0.08,8.41,123.01,26.28,3.31,0.04
4773,Santa Catarina,2,14,45 to 49,Female,2017,44,Population,Number,"240,797.57","282,065.53","204,389.08",0.11,0.02,0.10,"2,385.10",0.08,8.81,128.46,27.14,3.51,0.04
4773,Santa Catarina,2,15,50 to 54,Female,2017,44,Population,Number,"236,770.69","277,321.16","200,977.12",0.13,0.02,0.10,"2,207.90",0.08,9.17,130.74,27.37,3.71,0.04
4773,Santa Catarina,2,16,55 to 59,Female,2017,44,Population,Number,"206,501.98","241,988.75","175,374.87",0.12,0.02,0.10,"2,088.60",0.08,9.49,135.73,27.62,3.86,0.04
4773,Santa Catarina,2,17,60 to 64,Female,2017,44,Population,Number,"163,781.12","192,056.88","139,104.00",0.09,0.02,0.10,"1,929.41",0.08,8.85,137.99,27.86,3.91,0.05
4773,Santa Catarina,2,18,65 to 69,Female,2017,44,Population,Number,"122,029.94","143,081.84","103,576.46",0.07,0.02,0.10,"1,791.46",0.08,7.23,140.43,28.11,3.79,0.05
4773,Santa Catarina,2,19,70 to 74,Female,2017,44,Population,Number,"90,446.33","106,024.48","76,725.03",0.05,0.02,0.10,"1,717.53",0.08,5.62,140.76,28.29,3.81,0.05
4773,Santa Catarina,2,20,75 to 79,Female,2017,44,Population,Number,"61,538.45","72,102.40","52,164.86",0.04,0.02,0.10,"1,706.83",0.08,5.02,142.92,27.54,3.78,0.05
4773,Santa Catarina,2,30,80 to 84,Female,2017,44,Population,Number,"39,479.54","46,275.16","33,463.10",0.03,0.02,0.10,"1,681.15",0.08,5.44,144.36,26.99,3.74,0.04
4773,Santa Catarina,2,31,85 to 89,Female,2017,44,Population,Number,"21,348.69","25,026.48","18,097.23",0.03,0.02,0.10,"1,681.15",0.08,5.86,146.42,26.99,3.71,0.04
4773,Santa Catarina,2,32,90 to 94,Female,2017,44,Population,Number,"8,010.23","9,379.85","6,776.57",0.03,0.02,0.10,"1,681.15",0.08,6.27,143.72,26.99,3.64,0.03
4773,Santa Catarina,2,235,95 plus,Female,2017,44,Population,Number,"2,170.36","2,535.78","1,835.58",0.03,0.02,0.10,"1,681.15",0.08,6.69,139.68,26.99,3.58,0.02
4773,Santa Catarina,2,42,Neonatal,Female,2017,44,Population,Number,"2,869.03","3,360.25","2,419.21",,,,,,,,,,
4773,Santa Catarina,2,164,Birth,Female,2017,44,Population,Number,"37,312.38","41,934.72","33,468.75",,,,,,0.39,,,,
4775,São Paulo,1,2,Early Neonatal,Male,2017,44,Population,Number,"4,998.17","5,760.28","4,282.38",,0.01,0.03,,0.01,0.32,,,,
4775,São Paulo,1,3,Late Neonatal,Male,2017,44,Population,Number,"14,937.67","17,215.57","12,798.55",,0.01,0.03,,0.01,0.33,,,,
4775,São Paulo,1,4,Post Neonatal,Male,2017,44,Population,Number,"240,859.68","277,583.57","206,364.72",,0.01,0.03,,0.01,0.42,,,,
4775,São Paulo,1,5,1 to 4,Male,2017,44,Population,Number,"1,103,651.51","1,267,005.69","946,518.37",,0.01,0.03,,0.01,0.85,,,,
4775,São Paulo,1,6,5 to 9,Male,2017,44,Population,Number,"1,455,910.45","1,669,341.77","1,248,608.98",,0.01,0.03,,0.01,1.64,,,,
4775,São Paulo,1,7,10 to 14,Male,2017,44,Population,Number,"1,572,995.50","1,803,289.09","1,349,416.06",0.01,0.01,0.03,,0.01,2.53,,,,
4775,São Paulo,1,8,15 to 19,Male,2017,44,Population,Number,"1,679,422.51","1,925,108.11","1,441,377.25",0.08,0.01,0.03,,0.01,7.05,,,,0.02
4775,São Paulo,1,9,20 to 24,Male,2017,44,Population,Number,"1,775,806.86","2,034,469.89","1,525,152.23",0.18,0.01,0.03,,0.01,11.75,,24.59,,0.04
4775,São Paulo,1,10,25 to 29,Male,2017,44,Population,Number,"1,818,368.66","2,082,070.55","1,562,939.33",0.17,0.01,0.03,"3,649.39",0.01,13.00,125.78,26.15,3.08,0.05
4775,São Paulo,1,11,30 to 34,Male,2017,44,Population,Number,"1,898,422.97","2,173,142.44","1,632,549.67",0.19,0.01,0.03,"3,564.61",0.01,13.17,125.91,26.56,3.28,0.06
4775,São Paulo,1,12,35 to 39,Male,2017,44,Population,Number,"1,842,541.14","2,109,810.18","1,585,244.38",0.18,0.01,0.03,"3,423.39",0.01,12.24,126.62,27.21,3.44,0.07
4775,São Paulo,1,13,40 to 44,Male,2017,44,Population,Number,"1,615,951.57","1,850,852.94","1,390,606.66",0.17,0.01,0.03,"3,164.86",0.01,12.19,129.09,27.17,3.53,0.08
4775,São Paulo,1,14,45 to 49,Male,2017,44,Population,Number,"1,455,747.93","1,667,339.96","1,252,958.75",0.20,0.01,0.03,"3,000.44",0.01,13.00,131.28,27.15,3.59,0.08
4775,São Paulo,1,15,50 to 54,Male,2017,44,Population,Number,"1,330,938.53","1,524,809.09","1,145,577.61",0.21,0.01,0.03,"2,972.66",0.01,13.18,134.95,27.77,3.60,0.09
4775,São Paulo,1,16,55 to 59,Male,2017,44,Population,Number,"1,151,896.92","1,319,766.03","991,895.56",0.21,0.01,0.03,"2,852.08",0.01,12.71,138.07,27.43,3.59,0.10
4775,São Paulo,1,17,60 to 64,Male,2017,44,Population,Number,"935,970.83","1,072,066.10","806,038.84",0.18,0.01,0.03,"2,525.10",0.01,11.81,138.19,27.20,3.54,0.11
4775,São Paulo,1,18,65 to 69,Male,2017,44,Population,Number,"714,744.51","818,706.70","615,173.47",0.20,0.01,0.03,"2,333.37",0.01,10.49,141.24,26.60,3.44,0.11
4775,São Paulo,1,19,70 to 74,Male,2017,44,Population,Number,"476,680.89","545,923.86","410,048.34",0.15,0.01,0.03,"2,238.65",0.01,9.16,142.60,26.67,3.40,0.11
4775,São Paulo,1,20,75 to 79,Male,2017,44,Population,Number,"325,579.58","372,938.64","280,194.22",0.12,0.01,0.03,"2,132.78",0.01,8.19,144.71,26.54,3.37,0.11
4775,São Paulo,1,30,80 to 84,Male,2017,44,Population,Number,"182,891.30","209,501.59","157,295.75",0.04,0.01,0.03,"2,017.20",0.01,7.58,144.45,26.25,3.31,0.10
4775,São Paulo,1,31,85 to 89,Male,2017,44,Population,Number,"89,130.12","102,221.49","76,669.61",0.04,0.01,0.03,"2,017.20",0.01,6.97,144.32,26.25,3.29,0.08
4775,São Paulo,1,32,90 to 94,Male,2017,44,Population,Number,"28,561.98","32,799.22","24,511.47",0.04,0.01,0.03,"2,017.20",0.01,6.35,144.44,26.25,3.31,0.07
4775,São Paulo,1,235,95 plus,Male,2017,44,Population,Number,"5,891.30","6,783.50","5,042.96",0.04,0.01,0.03,"2,017.20",0.01,5.74,151.23,26.25,3.23,0.06
4775,São Paulo,1,42,Neonatal,Male,2017,44,Population,Number,"19,935.84","22,975.85","17,080.93",,,,,,,,,,
4775,São Paulo,1,164,Birth,Male,2017,44,Population,Number,"260,841.45","291,970.37","234,644.29",,,,,,0.32,,,,
4775,São Paulo,2,2,Early Neonatal,Female,2017,44,Population,Number,"4,768.52","5,495.64","4,085.61",,0.01,0.03,,0.01,0.39,,,,
4775,São Paulo,2,3,Late Neonatal,Female,2017,44,Population,Number,"14,261.50","16,436.02","12,218.96",,0.01,0.03,,0.01,0.40,,,,
4775,São Paulo,2,4,Post Neonatal,Female,2017,44,Population,Number,"230,272.06","265,386.64","197,291.65",,0.01,0.03,,0.01,0.49,,,,
4775,São Paulo,2,5,1 to 4,Female,2017,44,Population,Number,"1,057,461.04","1,214,002.22","906,901.05",,0.01,0.03,,0.01,0.95,,,,
4775,São Paulo,2,6,5 to 9,Female,2017,44,Population,Number,"1,404,245.27","1,610,191.60","1,204,295.97",,0.01,0.03,,0.01,1.78,,,,
4775,São Paulo,2,7,10 to 14,Female,2017,44,Population,Number,"1,515,869.10","1,737,855.68","1,300,396.89",0.02,0.01,0.03,,0.01,2.71,,,,
4775,São Paulo,2,8,15 to 19,Female,2017,44,Population,Number,"1,634,759.61","1,874,023.95","1,402,998.72",0.08,0.01,0.03,,0.01,5.58,,,,0.01
4775,São Paulo,2,9,20 to 24,Female,2017,44,Population,Number,"1,729,892.62","1,982,658.01","1,485,197.58",0.10,0.01,0.03,,0.01,8.13,,24.84,,0.01
4775,São Paulo,2,10,25 to 29,Female,2017,44,Population,Number,"1,804,228.23","2,066,205.87","1,550,080.05",0.12,0.01,0.03,"2,220.39",0.01,8.42,114.55,25.15,2.95,0.02
4775,São Paulo,2,11,30 to 34,Female,2017,44,Population,Number,"1,929,566.67","2,209,030.76","1,659,014.31",0.11,0.01,0.03,"2,197.66",0.01,8.48,117.20,26.41,3.05,0.02
4775,São Paulo,2,12,35 to 39,Female,2017,44,Population,Number,"1,929,743.71","2,209,689.63","1,660,454.90",0.11,0.01,0.03,"2,221.47",0.01,8.30,118.95,26.74,3.15,0.03
4775,São Paulo,2,13,40 to 44,Female,2017,44,Population,Number,"1,724,668.46","1,975,065.09","1,484,141.89",0.14,0.01,0.03,"2,331.23",0.01,8.41,123.66,27.17,3.26,0.03
4775,São Paulo,2,14,45 to 49,Female,2017,44,Population,Number,"1,559,807.60","1,786,347.95","1,342,500.58",0.14,0.01,0.03,"2,293.44",0.01,8.79,127.23,27.23,3.46,0.03
4775,São Paulo,2,15,50 to 54,Female,2017,44,Population,Number,"1,489,216.44","1,705,485.63","1,282,094.24",0.16,0.01,0.03,"2,099.91",0.01,9.17,128.81,27.88,3.65,0.04
4775,São Paulo,2,16,55 to 59,Female,2017,44,Population,Number,"1,324,935.37","1,517,499.60","1,141,001.05",0.14,0.01,0.03,"1,967.67",0.01,9.53,134.21,28.08,3.79,0.04
4775,São Paulo,2,17,60 to 64,Female,2017,44,Population,Number,"1,116,622.24","1,278,841.20","962,240.10",0.11,0.01,0.03,"1,860.24",0.01,8.89,135.72,28.19,3.84,0.04
4775,São Paulo,2,18,65 to 69,Female,2017,44,Population,Number,"866,131.52","991,883.57","746,719.94",0.12,0.01,0.03,"1,739.98",0.01,7.27,139.29,28.58,3.73,0.05
4775,São Paulo,2,19,70 to 74,Female,2017,44,Population,Number,"629,656.69","721,029.19","542,505.79",0.08,0.01,0.03,"1,677.21",0.01,5.64,142.12,28.01,3.74,0.05
4775,São Paulo,2,20,75 to 79,Female,2017,44,Population,Number,"449,135.43","514,280.12","387,165.36",0.06,0.01,0.03,"1,646.25",0.01,5.04,142.34,27.35,3.72,0.04
4775,São Paulo,2,30,80 to 84,Female,2017,44,Population,Number,"299,232.02","342,496.82","258,001.38",0.04,0.01,0.03,"1,589.83",0.01,5.47,146.85,26.99,3.67,0.04
4775,São Paulo,2,31,85 to 89,Female,2017,44,Population,Number,"169,068.33","193,513.86","145,658.20",0.04,0.01,0.03,"1,589.83",0.01,5.90,143.67,26.99,3.65,0.03
4775,São Paulo,2,32,90 to 94,Female,2017,44,Population,Number,"65,455.91","75,016.88","56,327.29",0.04,0.01,0.03,"1,589.83",0.01,6.33,145.37,26.99,3.58,0.03
4775,São Paulo,2,235,95 plus,Female,2017,44,Population,Number,"15,731.07","18,085.37","13,491.00",0.04,0.01,0.03,"1,589.83",0.01,6.76,140.42,26.99,3.51,0.02
4775,São Paulo,2,42,Neonatal,Female,2017,44,Population,Number,"19,030.03","21,931.66","16,304.57",,,,,,,,,,
4775,São Paulo,2,164,Birth,Female,2017,44,Population,Number,"248,693.67","278,372.86","223,716.55",,,,,,0.39,,,,
4774,Sergipe,1,2,Early Neonatal,Male,2017,44,Population,Number,388.09,453.05,327.62,,0.03,0.19,,0.07,0.35,,,,
4774,Sergipe,1,3,Late Neonatal,Male,2017,44,Population,Number,"1,158.43","1,352.32",977.94,,0.03,0.19,,0.07,0.36,,,,
4774,Sergipe,1,4,Post Neonatal,Male,2017,44,Population,Number,"18,667.59","21,791.59","15,759.28",,0.03,0.19,,0.07,0.45,,,,
4774,Sergipe,1,5,1 to 4,Male,2017,44,Population,Number,"80,665.96","93,883.82","68,052.39",,0.03,0.19,,0.07,0.93,,,,
4774,Sergipe,1,6,5 to 9,Male,2017,44,Population,Number,"98,469.66","114,492.73","83,029.28",,0.03,0.19,,0.07,1.80,,,,
4774,Sergipe,1,7,10 to 14,Male,2017,44,Population,Number,"100,826.39","117,231.60","84,988.21",0.01,0.03,0.19,,0.07,2.77,,,,
4774,Sergipe,1,8,15 to 19,Male,2017,44,Population,Number,"103,324.52","120,256.50","87,091.19",0.09,0.03,0.19,,0.07,7.66,,,,0.01
4774,Sergipe,1,9,20 to 24,Male,2017,44,Population,Number,"102,310.79","119,146.19","86,268.35",0.10,0.03,0.19,,0.07,12.78,,24.12,,0.03
4774,Sergipe,1,10,25 to 29,Male,2017,44,Population,Number,"95,651.98","111,454.52","80,698.96",0.13,0.03,0.19,"4,263.32",0.07,14.23,125.31,25.85,2.96,0.04
4774,Sergipe,1,11,30 to 34,Male,2017,44,Population,Number,"94,956.82","110,662.78","80,144.14",0.14,0.03,0.19,"4,176.60",0.07,14.40,126.42,26.10,3.16,0.05
4774,Sergipe,1,12,35 to 39,Male,2017,44,Population,Number,"87,876.81","102,434.06","74,182.44",0.09,0.03,0.19,"4,028.50",0.07,13.30,127.23,26.43,3.32,0.06
4774,Sergipe,1,13,40 to 44,Male,2017,44,Population,Number,"76,178.34","88,777.73","64,312.83",0.09,0.03,0.19,"3,748.01",0.07,13.20,126.80,26.71,3.40,0.06
4774,Sergipe,1,14,45 to 49,Male,2017,44,Population,Number,"67,257.75","78,368.43","56,787.32",0.10,0.03,0.19,"3,577.46",0.07,14.10,129.19,26.94,3.47,0.07
4774,Sergipe,1,15,50 to 54,Male,2017,44,Population,Number,"58,244.92","67,870.81","49,189.73",0.12,0.03,0.19,"3,469.95",0.07,14.32,133.56,27.12,3.48,0.07
4774,Sergipe,1,16,55 to 59,Male,2017,44,Population,Number,"45,274.15","52,776.41","38,238.90",0.10,0.03,0.19,"3,306.89",0.07,13.84,135.45,26.97,3.46,0.08
4774,Sergipe,1,17,60 to 64,Male,2017,44,Population,Number,"35,059.49","40,877.00","29,612.25",0.09,0.03,0.19,"2,887.56",0.07,12.87,138.71,26.89,3.41,0.08
4774,Sergipe,1,18,65 to 69,Male,2017,44,Population,Number,"27,530.66","32,103.52","23,254.85",0.10,0.03,0.19,"2,598.92",0.07,11.41,140.16,26.44,3.32,0.09
4774,Sergipe,1,19,70 to 74,Male,2017,44,Population,Number,"19,002.69","22,153.08","16,046.91",0.08,0.03,0.19,"2,487.46",0.07,9.95,142.85,26.11,3.28,0.09
4774,Sergipe,1,20,75 to 79,Male,2017,44,Population,Number,"12,426.90","14,491.12","10,490.12",0.06,0.03,0.19,"2,327.70",0.07,8.89,145.36,25.89,3.26,0.08
4774,Sergipe,1,30,80 to 84,Male,2017,44,Population,Number,"7,358.17","8,583.78","6,206.61",0.02,0.03,0.19,"2,230.66",0.07,8.22,145.58,24.45,3.20,0.07
4774,Sergipe,1,31,85 to 89,Male,2017,44,Population,Number,"3,948.02","4,604.67","3,329.82",0.02,0.03,0.19,"2,230.66",0.07,7.55,141.77,24.45,3.19,0.06
4774,Sergipe,1,32,90 to 94,Male,2017,44,Population,Number,"1,886.09","2,196.26","1,590.14",0.02,0.03,0.19,"2,230.66",0.07,6.88,140.52,24.45,3.20,0.05
4774,Sergipe,1,235,95 plus,Male,2017,44,Population,Number,729.91,849.25,615.66,0.02,0.03,0.19,"2,230.66",0.07,6.21,139.30,24.45,3.13,0.04
4774,Sergipe,1,42,Neonatal,Male,2017,44,Population,Number,"1,546.51","1,805.37","1,305.56",,,,,,,,,,
4774,Sergipe,1,164,Birth,Male,2017,44,Population,Number,"20,601.66","23,242.15","18,360.97",,,,,,0.35,,,,
4774,Sergipe,2,2,Early Neonatal,Female,2017,44,Population,Number,370.45,432.46,312.73,,0.03,0.19,,0.07,0.43,,,,
4774,Sergipe,2,3,Late Neonatal,Female,2017,44,Population,Number,"1,106.49","1,291.70",934.09,,0.03,0.19,,0.07,0.44,,,,
4774,Sergipe,2,4,Post Neonatal,Female,2017,44,Population,Number,"17,805.97","20,785.81","15,031.85",,0.03,0.19,,0.07,0.54,,,,
4774,Sergipe,2,5,1 to 4,Female,2017,44,Population,Number,"77,355.26","90,030.75","65,258.01",,0.03,0.19,,0.07,1.03,,,,
4774,Sergipe,2,6,5 to 9,Female,2017,44,Population,Number,"95,282.65","110,787.01","80,336.94",,0.03,0.19,,0.07,1.94,,,,
4774,Sergipe,2,7,10 to 14,Female,2017,44,Population,Number,"97,222.45","113,047.33","81,942.99",0.01,0.03,0.19,,0.07,2.94,,,,
4774,Sergipe,2,8,15 to 19,Female,2017,44,Population,Number,"101,678.38","118,344.54","85,698.47",0.02,0.03,0.19,,0.07,6.07,,,,0.00
4774,Sergipe,2,9,20 to 24,Female,2017,44,Population,Number,"104,969.17","122,219.12","88,495.65",0.02,0.03,0.19,,0.07,8.84,,23.99,,0.01
4774,Sergipe,2,10,25 to 29,Female,2017,44,Population,Number,"103,255.57","120,276.21","87,084.11",0.02,0.03,0.19,"2,479.37",0.07,9.15,115.73,25.19,2.91,0.01
4774,Sergipe,2,11,30 to 34,Female,2017,44,Population,Number,"104,648.59","121,948.25","88,309.98",0.04,0.03,0.19,"2,496.91",0.07,9.21,118.35,26.00,3.01,0.02
4774,Sergipe,2,12,35 to 39,Female,2017,44,Population,Number,"97,506.08","113,650.39","82,317.25",0.04,0.03,0.19,"2,539.48",0.07,9.03,120.68,26.17,3.11,0.02
4774,Sergipe,2,13,40 to 44,Female,2017,44,Population,Number,"85,456.81","99,575.95","72,161.10",0.06,0.03,0.19,"2,683.04",0.07,9.15,125.01,26.66,3.22,0.02
4774,Sergipe,2,14,45 to 49,Female,2017,44,Population,Number,"75,582.99","88,073.78","63,832.88",0.07,0.03,0.19,"2,629.52",0.07,9.57,127.28,26.87,3.42,0.02
4774,Sergipe,2,15,50 to 54,Female,2017,44,Population,Number,"66,046.33","76,994.15","55,787.55",0.07,0.03,0.19,"2,444.60",0.07,9.97,131.77,27.84,3.61,0.02
4774,Sergipe,2,16,55 to 59,Female,2017,44,Population,Number,"53,032.85","61,852.09","44,799.52",0.06,0.03,0.19,"2,330.06",0.07,10.36,135.16,27.90,3.76,0.02
4774,Sergipe,2,17,60 to 64,Female,2017,44,Population,Number,"42,253.12","49,294.08","35,688.64",0.05,0.03,0.19,"2,163.14",0.07,9.68,137.64,27.85,3.80,0.03
4774,Sergipe,2,18,65 to 69,Female,2017,44,Population,Number,"33,042.67","38,547.50","27,907.40",0.04,0.03,0.19,"2,025.98",0.07,7.91,138.70,27.43,3.69,0.03
4774,Sergipe,2,19,70 to 74,Female,2017,44,Population,Number,"23,586.53","27,507.38","19,926.85",0.03,0.03,0.19,"1,905.94",0.07,6.14,138.36,27.07,3.70,0.03
4774,Sergipe,2,20,75 to 79,Female,2017,44,Population,Number,"16,967.20","19,791.66","14,329.45",0.01,0.03,0.19,"1,867.16",0.07,5.49,144.30,26.95,3.68,0.02
4774,Sergipe,2,30,80 to 84,Female,2017,44,Population,Number,"11,376.31","13,272.99","9,605.67",0.01,0.03,0.19,"1,830.76",0.07,5.95,147.33,26.70,3.63,0.02
4774,Sergipe,2,31,85 to 89,Female,2017,44,Population,Number,"6,827.27","7,969.14","5,764.46",0.01,0.03,0.19,"1,830.76",0.07,6.42,147.45,26.70,3.61,0.02
4774,Sergipe,2,32,90 to 94,Female,2017,44,Population,Number,"3,164.22","3,691.14","2,668.24",0.01,0.03,0.19,"1,830.76",0.07,6.88,145.01,26.70,3.55,0.02
4774,Sergipe,2,235,95 plus,Female,2017,44,Population,Number,"1,160.37","1,353.69",977.49,0.01,0.03,0.19,"1,830.76",0.07,7.34,140.92,26.70,3.48,0.01
4774,Sergipe,2,42,Neonatal,Female,2017,44,Population,Number,"1,476.94","1,724.17","1,246.82",,,,,,,,,,
4774,Sergipe,2,164,Birth,Female,2017,44,Population,Number,"19,642.21","22,159.73","17,505.87",,,,,,0.43,,,,
4776,Tocantins,1,2,Early Neonatal,Male,2017,44,Population,Number,270.25,317.46,226.34,,0.04,0.33,,0.09,0.34,,,,
4776,Tocantins,1,3,Late Neonatal,Male,2017,44,Population,Number,806.60,947.52,675.54,,0.04,0.33,,0.09,0.34,,,,
4776,Tocantins,1,4,Post Neonatal,Male,2017,44,Population,Number,"13,001.27","15,272.51","10,888.73",,0.04,0.33,,0.09,0.44,,,,
4776,Tocantins,1,5,1 to 4,Male,2017,44,Population,Number,"56,782.13","66,485.77","47,746.83",,0.04,0.33,,0.09,0.89,,,,
4776,Tocantins,1,6,5 to 9,Male,2017,44,Population,Number,"70,887.06","83,035.93","59,608.54",,0.04,0.33,,0.09,1.72,,,,
4776,Tocantins,1,7,10 to 14,Male,2017,44,Population,Number,"73,097.17","85,619.21","61,420.54",0.03,0.04,0.33,,0.09,2.65,,,,
4776,Tocantins,1,8,15 to 19,Male,2017,44,Population,Number,"73,151.28","85,629.55","61,398.84",0.08,0.04,0.33,,0.09,7.36,,,,0.01
4776,Tocantins,1,9,20 to 24,Male,2017,44,Population,Number,"71,106.07","83,225.57","59,604.90",0.11,0.04,0.33,,0.09,12.33,,23.79,,0.03
4776,Tocantins,1,10,25 to 29,Male,2017,44,Population,Number,"66,389.33","77,712.21","55,562.16",0.12,0.04,0.33,"4,688.00",0.09,13.77,121.40,25.28,2.95,0.04
4776,Tocantins,1,11,30 to 34,Male,2017,44,Population,Number,"65,923.34","77,186.73","55,160.04",0.12,0.04,0.33,"4,562.45",0.09,13.93,121.92,25.83,3.15,0.05
4776,Tocantins,1,12,35 to 39,Male,2017,44,Population,Number,"61,980.64","72,554.29","51,848.08",0.11,0.04,0.33,"4,308.57",0.09,12.80,122.67,26.53,3.31,0.06
4776,Tocantins,1,13,40 to 44,Male,2017,44,Population,Number,"53,384.11","62,483.04","44,640.66",0.09,0.04,0.33,"4,039.01",0.09,12.69,123.94,26.77,3.39,0.06
4776,Tocantins,1,14,45 to 49,Male,2017,44,Population,Number,"44,987.21","52,641.13","37,603.40",0.09,0.04,0.33,"3,839.12",0.09,13.58,124.93,27.24,3.46,0.06
4776,Tocantins,1,15,50 to 54,Male,2017,44,Population,Number,"39,032.03","45,643.14","32,619.98",0.13,0.04,0.33,"3,626.80",0.09,13.80,125.17,26.93,3.48,0.07
4776,Tocantins,1,16,55 to 59,Male,2017,44,Population,Number,"31,841.19","37,214.31","26,608.72",0.12,0.04,0.33,"3,441.34",0.09,13.35,126.84,27.12,3.46,0.07
4776,Tocantins,1,17,60 to 64,Male,2017,44,Population,Number,"25,706.69","30,049.32","21,486.07",0.11,0.04,0.33,"3,141.06",0.09,12.41,130.57,26.24,3.40,0.08
